Timestamp_Count,Bin_Index,Frequency_Hz,Magnitude,Phase_Rad,FW_RMS,Python_RMS
50,0,0.0,215182.0,0.0,3.018524646759033,3.0185245787028294
50,1,344.828125,35.024433843907424,3.0447717042689395,3.018524646759033,3.0185245787028294
50,2,689.65625,34.745046719336976,2.50811261067693,3.018524646759033,3.0185245787028294
50,3,1034.484375,22.08412473645134,1.055893576889055,3.018524646759033,3.0185245787028294
50,4,1379.3125,43.67118653929575,-2.7205265562923215,3.018524646759033,3.0185245787028294
50,5,1724.140625,281.7321340221781,1.4437563591130782,3.018524646759033,3.0185245787028294
50,6,2068.96875,50.30431375916271,-2.626476958115675,3.018524646759033,3.0185245787028294
50,7,2413.796875,46.2554873895544,-3.0494319849737646,3.018524646759033,3.0185245787028294
50,8,2758.625,12.121252834926173,-2.036367123077847,3.018524646759033,3.0185245787028294
50,9,3103.453125,4.471729221661261,2.8890204870743506,3.018524646759033,3.0185245787028294
50,10,3448.28125,51.91745827668611,2.7267515891612555,3.018524646759033,3.0185245787028294
50,11,3793.109375,13.549002682603193,0.2659016619978775,3.018524646759033,3.0185245787028294
50,12,4137.9375,368.9962802992845,-2.9393567104106957,3.018524646759033,3.0185245787028294
50,13,4482.765625,64.11244279906485,-2.208806047828908,3.018524646759033,3.0185245787028294
50,14,4827.59375,45.141008099021356,2.877775024050459,3.018524646759033,3.0185245787028294
50,15,5172.421875,65.78441946944841,-1.2904093979190612,3.018524646759033,3.0185245787028294
50,16,5517.25,69.86129679007226,-1.3242475538932859,3.018524646759033,3.0185245787028294
50,17,5862.078125,646.4989297503055,-1.7128048924053167,3.018524646759033,3.0185245787028294
50,18,6206.90625,15.265318951125916,-0.08348024455663643,3.018524646759033,3.0185245787028294
50,19,6551.734375,36.3797150581285,1.9522406513333208,3.018524646759033,3.0185245787028294
50,20,6896.5625,40.160332972738615,-1.565633147739875,3.018524646759033,3.0185245787028294
50,21,7241.390625,33.488225947975806,2.273504824036482,3.018524646759033,3.0185245787028294
50,22,7586.21875,126.7928822128116,-0.6232061078256328,3.018524646759033,3.0185245787028294
50,23,7931.046875,11.93829862138253,3.054456592229441,3.018524646759033,3.0185245787028294
50,24,8275.875,276.43186585802334,-2.642342101081116,3.018524646759033,3.0185245787028294
50,25,8620.703125,103.11607993618672,-2.0872967073710873,3.018524646759033,3.0185245787028294
50,26,8965.53125,81.69075484668437,-1.8824405663595227,3.018524646759033,3.0185245787028294
50,27,9310.359375,127.34562326052468,-1.4263459453723997,3.018524646759033,3.0185245787028294
50,28,9655.1875,318.97339668799196,-1.4008559912685308,3.018524646759033,3.0185245787028294
50,29,10000.015625,31232.256345843693,-1.604410371714775,3.018524646759033,3.0185245787028294
50,30,10344.84375,313.90394358109387,1.3732990863207952,3.018524646759033,3.0185245787028294
50,31,10689.671875,108.44605166267687,1.4103516430059848,3.018524646759033,3.0185245787028294
50,32,11034.5,96.30156873969042,1.833405354629361,3.018524646759033,3.0185245787028294
50,33,11379.328125,23.894072261116584,2.0277912527917756,3.018524646759033,3.0185245787028294
50,34,11724.15625,27.544885309081533,1.4868447582832347,3.018524646759033,3.0185245787028294
50,35,12068.984375,50.28395040967702,3.0384984717997088,3.018524646759033,3.0185245787028294
50,36,12413.8125,139.76902397535895,0.4441283891282677,3.018524646759033,3.0185245787028294
50,37,12758.640625,23.651876155472554,2.8588973386465852,3.018524646759033,3.0185245787028294
50,38,13103.46875,22.767454295721006,1.0648098859491846,3.018524646759033,3.0185245787028294
50,39,13448.296875,32.66390603336845,-1.4568136425579112,3.018524646759033,3.0185245787028294
50,40,13793.125,27.550091595483472,-1.294621109501239,3.018524646759033,3.0185245787028294
50,41,14137.953125,2769.007191159947,1.6649484090235491,3.018524646759033,3.0185245787028294
50,42,14482.78125,69.38414487752007,1.5183080457715803,3.018524646759033,3.0185245787028294
50,43,14827.609375,30.14979825806958,1.3355595943764582,3.018524646759033,3.0185245787028294
50,44,15172.4375,51.17454810352049,1.6463962559265435,3.018524646759033,3.0185245787028294
50,45,15517.265625,58.77642082601345,1.5376447603957604,3.018524646759033,3.0185245787028294
50,46,15862.09375,604.5513762389091,2.8688943496130044,3.018524646759033,3.0185245787028294
50,47,16206.921875,37.756998271362285,-0.8093571999809545,3.018524646759033,3.0185245787028294
50,48,16551.75,32.54838807312322,0.5952826342598999,3.018524646759033,3.0185245787028294
50,49,16896.578125,15.713976507241878,-0.3439193870531337,3.018524646759033,3.0185245787028294
50,50,17241.40625,25.275299101316502,2.8596097346536444,3.018524646759033,3.0185245787028294
50,51,17586.234375,57.18001098126801,-2.1770233695021446,3.018524646759033,3.0185245787028294
50,52,17931.0625,29.567490540851495,1.1411801890198976,3.018524646759033,3.0185245787028294
50,53,18275.890625,120.70997801698248,-1.3042578411145591,3.018524646759033,3.0185245787028294
50,54,18620.71875,37.448279489775516,-0.6113129092834003,3.018524646759033,3.0185245787028294
50,55,18965.546875,10.68891032768114,-0.7640692181892448,3.018524646759033,3.0185245787028294
50,56,19310.375,53.21106935851005,-0.5761750610991978,3.018524646759033,3.0185245787028294
50,57,19655.203125,117.9414311305481,0.5257690161360103,3.018524646759033,3.0185245787028294
50,58,20000.03125,5670.962442519629,-0.06705259902961684,3.018524646759033,3.0185245787028294
50,59,20344.859375,175.65559107673167,2.835696654857698,3.018524646759033,3.0185245787028294
50,60,20689.6875,91.98363221641591,-3.0369538739282382,3.018524646759033,3.0185245787028294
50,61,21034.515625,53.377816447578,-2.9862414268185513,3.018524646759033,3.0185245787028294
50,62,21379.34375,36.17383523683585,2.912054393444098,3.018524646759033,3.0185245787028294
50,63,21724.171875,134.78309261583775,1.6717531897994664,3.018524646759033,3.0185245787028294
100,0,0.0,215224.0,0.0,3.0184848308563232,3.0187837929174135
100,1,344.828125,66.88858498748932,2.1170032677093635,3.0184848308563232,3.0187837929174135
100,2,689.65625,37.498910891525476,-0.6665948965839523,3.0184848308563232,3.0187837929174135
100,3,1034.484375,21.051355778297868,1.4521753852517063,3.0184848308563232,3.0187837929174135
100,4,1379.3125,30.07722090832773,-1.0867906766567714,3.0184848308563232,3.0187837929174135
100,5,1724.140625,278.9122179770985,1.3013566488414934,3.0184848308563232,3.0187837929174135
100,6,2068.96875,20.609206311386533,-1.9840248115599999,3.0184848308563232,3.0187837929174135
100,7,2413.796875,9.869917877438798,-0.11774310204684395,3.0184848308563232,3.0187837929174135
100,8,2758.625,22.705327262311734,-2.9149402723949227,3.0184848308563232,3.0187837929174135
100,9,3103.453125,13.101215227012672,0.7023974014820941,3.0184848308563232,3.0187837929174135
100,10,3448.28125,61.549448796464226,2.983248944515186,3.0184848308563232,3.0187837929174135
100,11,3793.109375,45.70148090396613,1.8534662700593092,3.0184848308563232,3.0187837929174135
100,12,4137.9375,398.73379720586195,1.1430990850119045,3.0184848308563232,3.0187837929174135
100,13,4482.765625,15.218308487675918,2.8735119208558433,3.0184848308563232,3.0187837929174135
100,14,4827.59375,47.843381412933475,2.0522789681575,3.0184848308563232,3.0187837929174135
100,15,5172.421875,25.017310479146055,-2.7845509728997215,3.0184848308563232,3.0187837929174135
100,16,5517.25,47.52840898431591,-0.601605285890437,3.0184848308563232,3.0187837929174135
100,17,5862.078125,626.9954129815934,2.5140810133180027,3.0184848308563232,3.0187837929174135
100,18,6206.90625,80.21997163654345,2.704102211939112,3.0184848308563232,3.0187837929174135
100,19,6551.734375,125.98199497533362,-1.7130239819644046,3.0184848308563232,3.0187837929174135
100,20,6896.5625,46.50997890126188,2.7420885464635516,3.0184848308563232,3.0187837929174135
100,21,7241.390625,23.95935566416372,-2.054670390253052,3.0184848308563232,3.0187837929174135
100,22,7586.21875,37.7240739767411,-1.8648111350048573,3.0184848308563232,3.0187837929174135
100,23,7931.046875,31.514180006798586,-2.2228820013085757,3.0184848308563232,3.0187837929174135
100,24,8275.875,290.17098277556966,-0.7150023667702633,3.0184848308563232,3.0187837929174135
100,25,8620.703125,72.02675783013312,2.017317729925275,3.0184848308563232,3.0187837929174135
100,26,8965.53125,127.16621184318807,-1.387653765585996,3.0184848308563232,3.0187837929174135
100,27,9310.359375,146.3288386317857,1.6064652313256689,3.0184848308563232,3.0187837929174135
100,28,9655.1875,331.1727500563156,-2.1617113246368604,3.0184848308563232,3.0187837929174135
100,29,10000.015625,31221.79699438547,0.4987952022768111,3.0184848308563232,3.0187837929174135
100,30,10344.84375,366.1048345716441,-0.036102479534113614,3.0184848308563232,3.0187837929174135
100,31,10689.671875,151.16028261253422,2.4359867117081646,3.0184848308563232,3.0187837929174135
100,32,11034.5,112.80068473337982,-0.6470470181351543,3.0184848308563232,3.0187837929174135
100,33,11379.328125,91.45767362563376,1.96142415653768,3.0184848308563232,3.0187837929174135
100,34,11724.15625,34.39285294369693,3.1414960462705643,3.0184848308563232,3.0187837929174135
100,35,12068.984375,83.25896131265758,0.5731028554592112,3.0184848308563232,3.0187837929174135
